-2	2	3	0.000158860000000000
-2	2	2	0.000152830000000000
-2	1	0	0.000131715000000000
-2	1	4	0.000125685000000000
-2	1	3	0.000256390000000000
-2	1	2	0.000303650000000000
-2	1	1	0.000209140000000000
-2	0	0	0.000235280000000000
-2	0	7	0.000246340000000000
-2	0	6	0.000194050000000000
-2	0	5	0.000152830000000000
-2	0	4	0.000120660000000000
-2	0	3	0.000152830000000000
-2	0	2	0.000194050000000000
-2	0	1	0.000246340000000000
-2	-1	0	0.000131715000000000
-2	-1	7	0.000209140000000000
-2	-1	6	0.000303650000000000
-2	-1	5	0.000256390000000000
-2	-1	4	0.000125685000000000
-2	-2	6	0.000152830000000000
-2	-2	5	0.000158860000000000
-1	3	3	0.000209135000000000
-1	3	2	0.000324765000000000
-1	3	1	0.000206120000000000
-1	2	0	0.000501725000000000
-1	2	7	0.000186010000000000
-1	2	4	0.000207125000000000
-1	2	3	0.000884805000000000
-1	2	2	0.00162785000000000
-1	2	1	0.00116535000000000
-1	1	0	0.00207630000000000
-1	1	7	0.00122165000000000
-1	1	6	0.000548985000000000
-1	1	5	0.000233270000000000
-1	1	4	0.000432345000000000
-1	1	3	0.00146495000000000
-1	1	2	0.00276100000000000
-1	1	1	0.00286760000000000
-1	0	0	0.00336830000000000
-1	0	7	0.00295205000000000
-1	0	6	0.00188425000000000
-1	0	5	0.000981355000000000
-1	0	4	0.000516810000000000
-1	0	3	0.000981355000000000
-1	0	2	0.00188425000000000
-1	0	1	0.00295205000000000
-1	-1	0	0.00207630000000000
-1	-1	7	0.00286760000000000
-1	-1	6	0.00276100000000000
-1	-1	5	0.00146495000000000
-1	-1	4	0.000432345000000000
-1	-1	3	0.000233270000000000
-1	-1	2	0.000548985000000000
-1	-1	1	0.00122165000000000
-1	-2	0	0.000501725000000000
-1	-2	7	0.00116535000000000
-1	-2	6	0.00162785000000000
-1	-2	5	0.000884805000000000
-1	-2	4	0.000207125000000000
-1	-2	1	0.000186010000000000
-1	-3	7	0.000206120000000000
-1	-3	6	0.000324765000000000
-1	-3	5	0.000209135000000000
0	3	0	0.000285550000000000
0	3	3	0.000463520000000000
0	3	2	0.00116535000000000
0	3	1	0.000887825000000000
0	2	0	0.00289375000000000
0	2	7	0.000964240000000000
0	2	6	0.000240305000000000
0	2	4	0.000306665000000000
0	2	3	0.00214265000000000
0	2	2	0.00548380000000000
0	2	1	0.00565170000000000
0	1	0	0.0116230000000000
0	1	7	0.00591515000000000
0	1	6	0.00200990000000000
0	1	5	0.000567080000000000
0	1	4	0.000669640000000000
0	1	3	0.00340145000000000
0	1	2	0.00997230000000000
0	1	1	0.0142525000000000
0	0	0	0.0182690000000000
0	0	7	0.0145070000000000
0	0	6	0.00739720000000000
0	0	5	0.00218185000000000
0	0	4	0.000812410000000000
0	0	3	0.00218185000000000
0	0	2	0.00739720000000000
0	0	1	0.0145070000000000
0	-1	0	0.0116230000000000
0	-1	7	0.0142525000000000
0	-1	6	0.00997230000000000
0	-1	5	0.00340145000000000
0	-1	4	0.000669640000000000
0	-1	3	0.000567080000000000
0	-1	2	0.00200990000000000
0	-1	1	0.00591515000000000
0	-2	0	0.00289375000000000
0	-2	7	0.00565170000000000
0	-2	6	0.00548380000000000
0	-2	5	0.00214265000000000
0	-2	4	0.000306665000000000
0	-2	2	0.000240305000000000
0	-2	1	0.000964240000000000
0	-3	0	0.000285550000000000
0	-3	7	0.000887825000000000
0	-3	6	0.00116535000000000
0	-3	5	0.000463520000000000
1	4	2	0.000137745000000000
1	4	1	0.000134730000000000
1	3	0	0.000681705000000000
1	3	7	0.000130710000000000
1	3	3	0.000497705000000000
1	3	2	0.00160670000000000
1	3	1	0.00176360000000000
1	2	0	0.00640580000000000
1	2	7	0.00189025000000000
1	2	6	0.000373030000000000
1	2	4	0.000233270000000000
1	2	3	0.00197475000000000
1	2	2	0.00775210000000000
1	2	1	0.0112660000000000
1	1	0	0.0258150000000000
1	1	7	0.0119490000000000
1	1	6	0.00315815000000000
1	1	5	0.000607300000000000
1	1	4	0.000535915000000000
1	1	3	0.00350605000000000
1	1	2	0.0143630000000000
1	1	1	0.0280825000000000
1	0	0	0.0400940000000000
1	0	7	0.0288460000000000
1	0	6	0.0106600000000000
1	0	5	0.00221805000000000
1	0	4	0.000520830000000000
1	0	3	0.00221805000000000
1	0	2	0.0106600000000000
1	0	1	0.0288460000000000
1	-1	0	0.0258150000000000
1	-1	7	0.0280825000000000
1	-1	6	0.0143630000000000
1	-1	5	0.00350605000000000
1	-1	4	0.000535915000000000
1	-1	3	0.000607300000000000
1	-1	2	0.00315815000000000
1	-1	1	0.0119490000000000
1	-2	0	0.00640580000000000
1	-2	7	0.0112660000000000
1	-2	6	0.00775210000000000
1	-2	5	0.00197475000000000
1	-2	4	0.000233270000000000
1	-2	2	0.000373030000000000
1	-2	1	0.00189025000000000
1	-3	0	0.000681705000000000
1	-3	7	0.00176360000000000
1	-3	6	0.00160670000000000
1	-3	5	0.000497705000000000
1	-3	1	0.000130710000000000
1	-4	7	0.000134730000000000
1	-4	6	0.000137745000000000
2	3	0	0.000616350000000000
2	3	7	0.000108590000000000
2	3	3	0.000161880000000000
2	3	2	0.000943125000000000
2	3	1	0.00142170000000000
2	2	0	0.00582565000000000
2	2	7	0.00157760000000000
2	2	6	0.000224220000000000
2	2	3	0.000825485000000000
2	2	2	0.00448940000000000
2	2	1	0.00859370000000000
2	1	0	0.0225585000000000
2	1	7	0.00943425000000000
2	1	6	0.00193355000000000
2	1	5	0.000238295000000000
2	1	4	0.000136745000000000
2	1	3	0.00140965000000000
2	1	2	0.00831925000000000
2	1	1	0.0217945000000000
2	0	0	0.0354060000000000
2	0	7	0.0225525000000000
2	0	6	0.00637970000000000
2	0	5	0.000942120000000000
2	0	4	0.000164900000000000
2	0	3	0.000942120000000000
2	0	2	0.00637970000000000
2	0	1	0.0225525000000000
2	-1	0	0.0225585000000000
2	-1	7	0.0217945000000000
2	-1	6	0.00831925000000000
2	-1	5	0.00140965000000000
2	-1	4	0.000136745000000000
2	-1	3	0.000238295000000000
2	-1	2	0.00193355000000000
2	-1	1	0.00943425000000000
2	-2	0	0.00582565000000000
2	-2	7	0.00859370000000000
2	-2	6	0.00448940000000000
2	-2	5	0.000825485000000000
2	-2	2	0.000224220000000000
2	-2	1	0.00157760000000000
2	-3	0	0.000616350000000000
2	-3	7	0.00142170000000000
2	-3	6	0.000943125000000000
2	-3	5	0.000161880000000000
2	-3	1	0.000108590000000000
3	3	0	0.000228240000000000
3	3	2	0.000200085000000000
3	3	1	0.000403190000000000
3	2	0	0.00202905000000000
3	2	7	0.000506755000000000
3	2	3	0.000127695000000000
3	2	2	0.00100043500000000
3	2	1	0.00268055000000000
3	1	0	0.00781245000000000
3	1	7	0.00308375000000000
3	1	6	0.000448435000000000
3	1	3	0.000226225000000000
3	1	2	0.00193955000000000
3	1	1	0.00680600000000000
3	0	0	0.0121720000000000
3	0	7	0.00699500000000000
3	0	6	0.00151020000000000
3	0	5	0.000156855000000000
3	0	3	0.000156855000000000
3	0	2	0.00151020000000000
3	0	1	0.00699500000000000
3	-1	0	0.00781245000000000
3	-1	7	0.00680600000000000
3	-1	6	0.00193955000000000
3	-1	5	0.000226225000000000
3	-1	2	0.000448435000000000
3	-1	1	0.00308375000000000
3	-2	0	0.00202905000000000
3	-2	7	0.00268055000000000
3	-2	6	0.00100043500000000
3	-2	5	0.000127695000000000
3	-2	1	0.000506755000000000
3	-3	0	0.000228240000000000
3	-3	7	0.000403190000000000
3	-3	6	0.000200085000000000
4	2	0	0.000330800000000000
4	2	1	0.000345880000000000
4	1	0	0.00115630000000000
4	1	7	0.000404200000000000
4	1	2	0.000207125000000000
4	1	1	0.000869725000000000
4	0	0	0.00167710000000000
4	0	7	0.000869730000000000
4	0	6	0.000148805000000000
4	0	2	0.000148805000000000
4	0	1	0.000869730000000000
4	-1	0	0.00115630000000000
4	-1	7	0.000869725000000000
4	-1	6	0.000207125000000000
4	-1	1	0.000404200000000000
4	-2	0	0.000330800000000000
4	-2	7	0.000345880000000000
0	-4	6	5.63050000000000e-05
2	-4	6	5.12800000000000e-05
0	4	2	5.63050000000000e-05
2	4	2	5.12800000000000e-05
